time,cpu_usage_pct,ram_usage_pct,network_in,network_out,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
11:16:26,29.5,0.810207,0.75,0.32,0,0,0,0,0,0,4,38,293032,8,0,4,356,115299,757,0,0,697,525,3120,3346,895,350,917,341,2,6,6,1,1630,688,943960,15,7,2,47,182566,182547,4,5,7,8,16,292642,178120,7,10,36,12,22,0,8,0,4,352097,126,43,1,0,0,21,0,0,21,1,0,0,1
11:16:36,29.5,0.810233,0.54,0.23,0,0,0,0,0,0,4,19,286991,5,0,4,393,110078,814,0,0,1224,1052,4872,5334,2594,2027,2681,2015,2,12,12,5,2474,816,917588,19,9,2,47,184651,184611,4,5,9,11,20,286816,177481,8,12,30,12,20,0,11,0,11,330291,149,45,1,0,0,23,0,0,23,1,0,0,1
11:16:46,29.4,0.810175,0.54,0.23,80,91,6,11,457,2,2,5,293960,8,2,48,359,117768,777,154,1,934,689,4039,4298,900,445,922,341,24,6,6,1,1635,689,955758,15,7,2,48,181189,181172,8,8,7,8,16,293601,176668,7,10,30,15,18,0,8,0,5,354434,149,123,1,77,0,99,1,6,105,1,145,145,2
11:16:56,29.4,0.810189,0.49,0.23,13,16,13,3,0,2,2,16,290102,9,2,16,358,114723,830,0,1,1183,1029,4621,4227,2494,1870,921,279,8,8,8,3,1867,743,938919,15,7,2,47,182512,182492,8,9,7,9,18,289690,175772,7,10,30,12,18,0,9,0,7,339005,137,45,1,1,0,20,0,7,27,1,2,2,2
11:17:06,29.4,0.810165,0.72,0.27,0,0,0,0,0,0,4,7,291758,8,0,4,355,116593,746,0,0,717,549,3163,3374,884,288,910,279,2,6,6,1,1633,682,945308,15,7,2,48,180142,180120,4,5,7,8,16,291419,175589,7,10,30,15,18,0,8,0,5,353387,130,40,0,0,0,19,0,0,19,0,0,0,0
11:17:16,29.4,0.810187,1.15,0.78,98,100,98,2,0,1,4,18,292537,6,2,12,367,114065,791,0,1,682,518,3283,3616,884,442,964,403,6,5,5,1,1622,694,939465,13,7,2,47,183269,183250,8,9,7,8,16,292126,178839,7,10,27,12,17,0,8,0,4,347891,136,44,0,0,0,18,0,80,98,0,0,0,0
11:17:25,29.4,0.810137,0.57,0.31,0,0,0,0,0,0,4,18,291763,7,0,4,390,114139,958,0,0,863,670,3264,3700,917,382,982,372,198,6,6,1,1664,695,939708,15,7,6,48,183357,183326,128,5,7,8,16,291569,178859,8,11,129,15,32,0,8,0,5,351946,364,129,0,0,0,21,0,0,21,0,0,0,0
11:17:35,29.4,0.810187,0.60,0.31,99,101,99,2,0,1,6,14,282050,10,2,12,369,106115,770,0,1,426,349,1789,2212,491,190,356,62,6,6,6,1,801,372,890299,15,3,2,13,179335,179320,8,7,3,3,9,281832,176430,4,4,30,19,16,0,3,0,4,347068,140,41,0,0,0,3,0,83,86,0,0,0,0
11:17:45,29.4,0.810184,0.54,0.23,0,0,0,0,0,0,4,7,301342,9,0,4,329,121251,639,0,0,363,321,576,695,63,2,89,0,2,6,6,1,51,6,969441,15,0,2,3,181720,181711,4,4,0,1,3,301003,180440,3,3,24,20,8,0,0,0,5,371985,126,39,0,0,0,2,0,0,2,0,0,0,0
11:17:54,29.4,0.810195,0.72,0.23,0,0,0,0,0,0,4,8,300901,7,0,4,323,121197,578,0,0,317,284,500,710,53,0,81,0,2,5,5,1,35,6,968055,13,0,2,2,181201,181192,4,4,0,0,3,300547,180057,3,3,22,17,9,0,0,0,4,382849,119,38,0,0,0,2,0,0,2,0,0,0,0
11:18:04,29.4,0.810104,0.86,0.23,106,107,0,1,0,1,5,9,299115,6,1,5,347,119107,601,0,1,322,289,711,1005,65,31,89,31,3,5,5,1,60,19,958645,13,0,2,2,181638,181624,6,5,0,0,3,298842,180430,3,3,20,17,9,0,0,0,4,386156,114,36,0,0,0,1,0,0,1,0,0,0,0
11:18:13,29.4,0.810081,0.54,0.23,0,0,0,0,0,0,4,9,301118,7,0,4,330,121200,586,0,0,318,285,500,677,57,1,82,31,2,6,6,1,42,6,968469,15,0,2,2,181412,181404,4,5,0,0,3,300771,180279,3,3,24,17,9,0,0,0,4,381915,120,38,0,0,0,2,0,0,2,0,0,0,0
11:18:23,29.4,0.810191,0.43,0.23,0,0,0,0,80,0,4,13,294493,7,0,39,356,115190,638,40,0,375,335,572,1121,63,1,139,31,19,5,5,1,67,20,938627,13,0,2,2,181082,181053,4,7,0,0,3,294352,179879,3,3,31,17,15,0,0,0,4,371306,139,80,0,40,0,1,0,0,1,0,0,0,0
11:18:33,29.4,0.810293,0.57,0.32,462,480,0,18,1210,10,4,18,299494,10,0,72,364,120134,725,408,0,856,620,2895,3053,49,8,73,31,36,6,6,1,30,7,971409,15,0,3,2,180604,180594,6,7,0,0,3,299077,179830,3,3,35,10,15,0,1,0,4,370514,158,252,3,215,295,205,0,0,205,1,388,387,3
11:18:42,29.4,0.810215,0.49,0.23,0,0,0,0,0,0,4,10,300844,8,0,4,335,120852,719,0,0,226,199,330,550,35,32,66,31,2,5,5,1,24,6,966167,13,0,2,2,181204,181193,4,5,0,0,3,300402,180390,3,3,20,10,6,0,0,0,4,382315,118,40,1,0,0,1,0,0,1,1,0,0,1
11:18:52,29.4,0.812444,18.27,1.19,0,0,0,0,0,0,4,0,300709,8,0,4,310,121047,592,0,0,224,199,338,572,43,1,68,31,2,5,5,1,30,6,966806,13,0,2,2,180833,180823,4,5,0,0,3,300375,180015,3,3,21,10,6,0,0,0,4,380556,118,38,1,0,0,2,0,0,2,1,0,0,1
11:19:02,29.3,0.812033,22.62,3.53,0,0,0,0,0,0,4,9,301224,12,0,4,333,121230,671,0,0,225,197,337,542,43,2,68,0,2,6,6,1,31,6,968450,15,0,2,2,181206,181196,4,5,0,0,3,300872,180389,3,3,25,10,6,0,0,0,4,381252,115,35,0,0,0,1,0,0,1,0,0,0,0
11:19:11,29.3,0.811832,26.03,4.79,0,0,0,0,0,0,4,14,296281,6,0,2,346,116845,651,0,0,236,199,327,921,48,32,146,93,1,5,5,1,66,19,946205,13,0,2,2,180838,180822,2,3,0,6,3,296134,179967,3,3,18,10,6,0,0,0,4,377339,116,36,0,0,0,1,0,0,1,0,0,0,0
11:19:21,29.3,0.810228,9.04,4.65,0,0,0,0,0,0,6,6,299118,8,0,4,324,120208,592,0,0,252,220,367,530,49,1,69,31,2,5,5,1,48,12,961739,13,0,2,2,180199,180190,4,5,0,0,3,298930,179324,3,3,28,10,12,0,0,0,4,375033,125,39,0,0,0,2,0,0,2,0,0,0,0
11:19:30,29.3,0.810245,1.05,0.57,0,3,85,3,1971,3,4,17,297964,8,156,16,347,119623,849,392,0,1191,608,4198,4674,1918,261,4030,2108,81,17,17,1,3411,1737,973653,37,2,4,2,182791,182758,53,9,2,7,8,297778,179098,5,10,85,16,52,6,2,2,17,368235,227,77,1,3,0,174,146,81,255,0,0,0,0
11:19:40,29.3,0.810182,0.71,0.49,0,4,87,4,2263,4,2,12,299655,14,157,20,371,120415,1031,399,0,1808,993,6488,6111,2650,884,3929,1953,10,54,54,1,4334,2427,979618,111,3,3,2,186900,186885,12,13,3,8,8,299136,179597,4,9,119,16,79,8,5,2,36,333581,196,50,1,4,0,191,147,82,273,0,0,0,0
11:19:49,29.3,0.811764,0.61,0.65,2,9,113,7,2723,7,2,35,291597,22,190,55,367,112615,1146,491,0,2804,1839,11776,11009,4739,2386,4590,2077,27,59,59,1,7252,4225,962712,121,11,3,4,196805,196784,16,18,11,16,19,291481,179688,9,15,139,20,84,10,15,2,37,329262,227,64,3,12,0,256,178,102,358,1,1,1,1
11:19:59,29.2,0.810238,0.98,0.67,36,46,149,10,2711,9,4,28,293592,22,193,42,422,116453,1239,488,1,2805,1849,11866,10819,4736,2480,4532,2139,21,63,63,1,7213,4220,971232,129,11,2,4,194771,194745,20,21,11,15,19,293225,177736,9,15,141,19,87,10,15,2,39,315323,232,68,3,8,0,256,178,125,381,1,0,0,1
11:20:09,29.2,0.811233,0.73,0.65,0,5,28,5,737,5,3,33,278227,25,35,24,414,101599,1087,95,0,2016,1557,8633,7682,3089,2127,926,62,12,89,90,28,4253,2678,888824,127,10,2,6,192799,192776,12,13,10,9,16,277972,177336,9,10,141,17,72,15,13,2,61,324249,215,55,2,5,0,74,32,21,95,1,0,0,1
11:20:19,29.2,0.810262,0.49,0.23,10,21,113,11,2788,9,4,31,285226,20,190,48,439,108410,1189,513,0,2839,1871,11912,10785,4737,2354,4533,2015,24,62,62,1,7187,4213,937263,127,11,3,4,194509,194483,20,20,11,15,19,284747,177347,9,15,137,19,84,10,15,2,40,329720,226,79,3,21,0,265,178,102,367,1,26,26,2
11:20:28,29.2,0.810457,0.60,0.39,45,57,60,11,821,8,2,33,289026,24,37,44,404,110188,1059,123,1,2026,1558,8312,7360,2897,2188,735,31,22,50,50,1,3857,2513,937583,103,9,2,5,193790,193767,16,16,9,8,14,288651,179356,8,9,119,17,52,4,12,0,28,332854,203,73,2,19,0,87,33,53,140,1,26,26,2
11:20:38,29.2,0.810144,0.49,0.23,38,55,59,17,518,7,5,14,293305,23,36,72,401,115979,867,113,1,1238,1153,3957,3614,1710,1436,332,62,36,29,29,1,2120,1569,949527,61,4,2,4,187338,187316,16,16,4,3,5,293174,178063,4,4,81,12,30,4,6,0,13,352262,197,71,2,17,0,70,31,44,114,1,25,25,2
11:20:48,29.2,0.810245,0.54,0.23,0,4,26,4,436,4,4,10,300435,11,34,20,350,120837,592,87,0,515,376,2538,1979,423,224,170,0,10,10,10,1,643,262,970995,23,4,2,3,183180,183168,8,9,4,0,5,300099,179997,4,4,35,14,12,0,4,0,8,379811,132,47,1,4,0,53,31,20,73,0,0,0,0
11:20:57,29.2,0.810192,0.81,0.33,0,0,0,0,0,0,3,17,296148,9,0,4,355,116985,773,0,0,771,733,2112,2344,1733,1492,1771,1519,2,13,13,5,840,139,952500,21,2,2,2,183072,183060,4,5,2,3,7,295837,179588,4,5,29,10,10,0,3,0,11,354599,138,41,0,0,0,3,0,0,3,0,0,0,0
11:21:07,29.2,0.810276,0.54,0.23,0,0,0,0,0,0,2,20,297237,4,0,4,341,117226,679,0,0,619,461,2293,3314,680,286,924,279,2,5,5,1,1250,530,956167,13,5,2,37,183848,183808,4,5,5,8,13,297063,180529,7,10,21,10,15,0,6,0,4,359858,114,38,0,0,0,20,0,0,20,0,0,0,0
11:21:17,29.2,0.810237,0.58,0.33,0,0,0,0,0,0,4,10,295287,8,0,4,361,116497,846,0,0,1152,999,3795,4277,2264,1807,2461,1891,2,12,12,5,1790,557,949204,19,6,2,36,184598,184583,4,5,6,11,15,295029,179236,7,11,27,10,11,0,8,0,11,324125,142,42,0,0,0,19,0,0,19,0,0,0,0
11:21:27,29.2,0.810247,0.49,0.23,0,0,0,0,0,0,2,10,295890,9,0,4,360,117447,776,0,0,661,499,3090,3297,886,412,914,341,2,5,5,1,1623,681,956074,13,7,2,47,183199,183179,4,5,7,8,16,295490,178790,7,10,28,12,16,0,8,0,4,353333,126,39,0,0,0,19,0,0,19,0,0,0,0
11:21:37,29.2,0.810232,0.70,0.33,0,0,0,0,0,0,4,15,288670,9,0,4,374,115678,825,0,0,1230,1057,4882,5320,2592,1965,2647,1922,2,12,12,5,2406,824,936603,19,9,2,47,180740,180709,4,5,9,9,20,288527,173544,8,12,40,14,23,0,11,0,11,325803,147,44,0,0,0,23,0,0,23,0,0,0,0
11:21:46,29.2,0.810232,0.66,0.23,0,0,0,0,0,0,4,9,292711,5,0,2,360,117186,758,0,0,680,514,3081,3270,896,381,922,341,1,5,5,1,1633,684,948803,13,7,2,47,180372,180356,2,3,7,9,16,292364,175975,7,10,24,12,16,0,8,0,4,352492,134,43,0,0,0,20,0,0,20,0,0,0,0
11:21:56,29.2,0.810255,0.60,0.23,0,0,0,0,0,0,2,10,294651,6,0,4,362,117845,790,0,0,1175,1014,3975,4172,1984,1343,924,310,2,9,9,3,1751,684,956535,17,7,2,47,183822,183793,4,5,7,10,18,294238,177133,8,11,29,12,18,0,8,0,7,348791,129,43,1,0,0,18,0,0,18,1,0,0,1
11:22:05,29.2,0.810176,0.49,0.23,102,104,102,2,0,1,4,21,294588,8,1,12,349,116315,707,0,1,718,549,3370,3525,899,289,922,310,6,6,6,1,1629,685,950391,15,7,2,48,183230,183211,8,9,7,8,16,294247,178682,7,10,30,15,18,0,8,0,5,356071,133,45,1,0,0,22,0,77,99,1,0,0,1
11:22:15,29.2,0.810232,0.54,0.23,0,0,0,0,0,0,4,11,295575,8,0,4,359,116585,765,0,0,665,511,3088,3316,883,258,915,279,2,5,5,1,1622,682,952680,13,7,2,47,183858,183840,4,5,7,8,16,295235,179460,7,10,27,12,16,0,8,0,4,352118,127,39,1,0,0,21,0,0,21,1,0,0,1
11:22:25,29.2,0.810228,0.54,0.23,104,107,104,3,0,2,4,9,298562,8,2,16,339,119660,635,0,1,437,374,1880,1854,469,98,274,0,8,6,6,1,760,351,963278,15,3,1,14,182303,182292,10,11,3,2,9,298188,179280,4,4,30,22,18,0,4,0,5,372361,132,42,1,1,0,3,0,86,89,1,1,1,2
11:22:34,29.2,0.810304,0.93,0.32,113,115,113,2,0,1,4,4,300960,7,2,12,340,121151,576,0,1,312,281,707,856,52,1,81,0,6,5,5,1,15,6,967880,13,0,1,2,181262,181252,8,9,0,0,3,300494,180133,3,3,19,17,6,0,0,0,4,384911,121,44,1,0,0,2,0,99,101,1,0,0,1
11:22:44,29.2,0.810267,0.60,0.23,112,114,112,2,0,1,4,10,300860,8,2,12,335,121078,591,0,1,341,297,763,957,59,1,84,0,6,7,7,1,30,16,968144,17,0,2,2,181268,181257,8,9,0,2,3,300479,180107,3,3,35,17,15,0,0,0,4,381378,122,42,0,0,0,2,0,89,91,0,0,0,0
11:22:54,29.2,0.810247,0.49,0.23,108,110,108,2,0,1,4,10,300734,7,1,12,345,121250,681,0,1,319,286,718,1031,55,31,83,62,6,5,5,1,28,7,968166,13,0,1,2,181043,181033,8,8,0,0,3,300357,179908,3,3,22,17,9,0,0,0,4,380607,121,40,0,0,0,2,1,108,110,0,0,0,0
11:23:04,29.2,0.810235,0.54,0.23,109,111,109,2,0,1,4,5,300692,8,2,12,329,120740,589,0,1,360,321,800,1052,67,1,88,0,6,6,6,1,48,12,967503,15,0,2,3,181716,181699,8,8,0,0,3,300500,180391,3,3,26,20,11,0,0,0,5,379019,125,40,0,0,0,1,0,95,96,0,0,0,0
11:23:14,29.2,0.81027,0.66,0.23,0,0,0,0,0,0,5,13,299075,8,0,4,351,119229,675,0,0,326,293,501,951,63,1,136,31,2,5,5,1,69,19,959187,13,0,2,2,181531,181516,4,4,0,0,3,298855,180342,3,3,23,17,9,0,0,0,4,380453,124,39,0,0,0,2,0,0,2,0,0,0,0
11:23:24,29.2,0.810321,0.60,0.23,0,0,0,0,0,0,4,15,300255,8,0,4,340,120509,641,0,0,324,288,502,928,64,1,86,0,2,7,7,1,66,19,965352,17,0,2,2,181464,181456,4,4,0,0,3,300059,180247,3,3,26,17,9,0,0,0,4,391083,112,37,0,0,0,1,0,0,1,0,0,0,0
11:23:34,29.1,0.810234,0.49,0.23,0,0,0,0,0,0,4,9,300109,7,0,4,323,120236,674,0,0,324,287,500,749,55,1,81,0,2,6,6,1,36,6,963697,15,0,2,2,181363,181355,4,5,0,1,3,299708,180227,3,3,24,17,9,0,0,0,4,379893,117,37,0,0,0,1,0,0,1,0,0,0,0
11:23:43,29,0.810242,0.57,0.23,0,0,0,0,0,0,4,13,300997,8,0,2,465,121769,791,0,0,438,382,565,814,53,32,83,31,167,5,5,1,17,6,970517,13,0,5,2,181236,181226,106,3,0,0,3,300521,180188,4,4,108,17,23,0,0,0,4,377278,307,109,0,0,0,2,0,0,2,0,0,0,0
11:23:53,29,0.810229,0.54,0.23,0,0,0,0,0,0,4,11,290976,8,0,4,328,111593,591,0,0,225,199,334,732,50,1,122,31,2,5,5,1,67,20,919595,13,0,2,2,180733,180705,4,5,0,0,3,290823,179839,3,3,24,10,9,0,0,0,4,371523,116,38,0,0,0,1,0,0,1,0,0,0,0
11:24:03,29,0.810436,0.69,0.23,0,0,0,0,0,0,4,7,295176,7,0,4,326,115693,588,0,0,224,199,331,794,46,1,120,0,2,5,5,1,68,20,940407,13,0,2,2,180843,180813,4,5,0,0,3,295050,179960,3,3,19,11,6,0,0,0,4,369854,117,36,0,0,0,1,0,0,1,0,0,0,0
11:24:12,29,0.810425,0.60,0.23,81,90,0,9,531,4,4,3,300856,9,0,40,324,120586,598,180,0,499,383,1331,1795,50,3,122,31,20,5,5,1,68,28,969251,13,0,2,2,181641,181621,6,7,0,0,3,300694,180719,3,3,22,12,7,0,0,0,4,376440,143,134,1,90,0,91,0,0,91,1,170,170,2
11:24:22,29,0.812365,19.62,1.92,81,90,0,9,533,3,5,10,299640,7,0,40,337,120018,630,180,0,515,385,1331,1926,53,39,130,62,20,5,5,1,66,19,964833,13,0,2,2,180936,180928,6,7,0,1,3,299373,180112,3,3,20,10,6,0,1,0,4,381066,137,132,1,90,0,92,0,0,90,1,171,171,2
11:24:31,29,0.811784,25.90,4.98,82,90,0,7,535,3,4,24,284751,8,0,28,411,107048,941,180,0,4453,3513,5367,5186,1323,732,1176,558,14,5,5,1,2380,782,914518,13,2,3,134,182345,182322,31,9,2,8,17,284304,178217,3,19,148,196,78,0,13,0,4,342509,269,135,1,90,0,114,2,0,114,1,170,170,2
11:24:41,29,0.810302,4.42,2.50,85,90,0,5,533,3,6,20,298161,8,0,24,366,119702,764,180,0,841,710,3423,3687,448,7,518,31,12,5,5,1,915,268,967287,13,4,2,2,181766,181739,6,6,4,5,12,297722,178796,7,8,21,11,7,0,6,0,4,364013,149,134,1,90,0,97,0,0,97,1,170,170,2
11:24:50,29,0.810368,0.65,0.28,0,4,87,4,2263,4,6,10,290939,8,156,20,400,113269,979,398,0,1779,951,7866,7533,2430,362,4331,2077,10,36,36,1,4596,2025,945384,75,7,2,2,184873,184854,12,12,7,12,17,290575,178218,8,14,91,17,72,6,10,2,30,345826,185,52,1,4,0,198,147,82,280,0,0,0,0
11:25:00,29,0.810308,0.83,0.49,0,4,87,4,2263,4,4,34,288554,15,157,20,406,111034,1153,397,0,2262,1331,9155,8785,3846,1791,4387,2077,10,57,57,1,6001,3441,943607,117,7,3,3,189369,189348,12,12,7,13,17,288168,178120,8,14,127,17,82,8,10,2,39,334909,205,50,1,4,0,201,147,82,283,0,0,0,0
11:25:10,29,0.810331,0.54,0.23,0,1,31,1,1022,1,2,30,294150,27,59,8,407,115810,1096,152,0,2039,1527,7648,6776,3456,2344,1255,31,4,79,79,12,4282,3103,937541,139,6,2,6,191460,191442,6,6,6,8,12,293712,178793,7,8,151,15,84,8,10,0,52,322217,200,39,1,1,0,88,56,30,118,0,0,0,0
11:25:19,29,0.810278,0.60,0.23,0,8,113,8,2700,8,4,32,287589,22,191,36,417,110427,1203,487,0,2466,1524,9647,8535,4315,2349,4130,2046,18,62,62,1,6332,3971,937618,127,7,3,4,192663,192645,20,20,7,10,10,287238,177840,5,10,137,20,82,10,10,2,37,328454,217,63,2,8,0,248,178,102,350,0,0,0,0
