time,cpu_usage_pct,ram_usage_pct,network_in,network_out,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
13:25:58,26.3,0.810681,0.66,0.30,0,0,0,0,0,0,6,5,299992,8,0,4,329,120769,654,0,0,233,208,331,536,43,1,68,0,2,5,5,1,38,6,964526,13,0,2,2,180430,180421,4,4,0,0,3,299631,179620,3,3,21,10,6,0,0,0,4,375356,120,38,1,0,0,2,0,0,2,1,0,0,1
13:26:08,26.3,0.810769,0.60,0.23,0,0,0,0,0,0,4,9,299874,7,0,4,332,120299,618,0,0,239,200,329,788,49,1,90,0,2,5,5,1,67,19,963499,13,0,2,2,180979,180975,4,4,0,3,3,299744,180116,3,3,19,10,6,0,0,0,4,384266,117,38,1,0,0,1,0,0,1,1,0,0,1
13:26:18,26.3,0.810754,0.64,0.33,0,0,0,0,0,0,4,23,293794,7,0,4,336,115071,681,0,0,598,462,2001,2684,501,285,740,372,2,5,5,1,945,374,941249,13,4,2,36,181947,181930,4,4,4,6,10,293659,179246,6,9,19,10,6,0,5,0,4,356081,127,38,1,0,0,20,0,0,20,1,0,0,1
13:26:27,26.2,0.810796,0.83,0.49,0,0,0,0,0,0,2,10,296607,7,0,4,383,117284,834,0,0,664,502,3086,3275,883,319,912,279,2,5,5,1,1627,688,956810,18,7,2,47,184247,184229,4,4,7,8,16,296277,179853,7,10,26,12,16,0,8,0,4,359838,128,41,1,0,0,21,0,0,21,1,1,1,2
13:26:37,26.2,0.810763,0.68,0.29,0,0,0,0,0,0,3,13,295598,18,0,4,455,116868,835,0,0,1173,698,3248,3424,893,390,934,434,26,6,6,1,1598,682,954737,15,7,2,47,185393,185368,18,5,7,9,16,294936,179132,8,11,188,13,193,0,9,0,4,342158,168,53,0,0,0,19,0,0,19,0,0,0,0
13:26:47,26.2,0.8107,0.91,0.55,0,0,0,0,0,0,2,16,293269,7,0,2,357,113632,770,0,0,704,536,3161,3350,900,318,922,341,1,6,6,1,1647,693,939908,15,7,1,48,184702,184685,2,3,7,8,16,293041,180089,7,10,29,15,18,0,8,0,5,349800,117,39,0,0,0,17,0,0,17,0,0,0,0
13:26:56,26.2,0.810713,0.57,0.29,0,0,0,0,0,0,2,11,296374,11,0,4,351,117737,821,0,0,656,502,3064,3314,888,289,918,279,2,5,5,1,1602,682,957424,13,7,2,47,183356,183337,4,5,7,8,16,295878,178952,7,10,30,12,16,0,8,0,4,356073,132,42,0,0,0,21,0,0,21,0,0,0,0
13:27:06,26.2,0.810762,0.54,0.23,0,0,0,0,0,0,4,32,293444,10,0,4,360,114764,813,0,0,811,636,3337,3577,913,350,937,310,2,6,6,1,1637,698,943793,15,7,2,48,183931,183907,4,5,7,8,16,293055,179063,7,10,32,23,18,0,8,0,5,351938,141,42,0,0,0,22,0,0,22,0,0,0,0
13:27:15,26.2,0.810729,2.83,0.23,10,12,10,2,8,1,6,13,298828,7,2,12,358,119831,777,2,1,409,369,1304,1433,170,34,201,31,6,9,9,1,192,83,961748,21,2,2,3,180965,180954,8,9,2,2,5,298329,179355,4,5,33,22,15,0,2,0,9,367645,138,45,0,0,0,2,1,10,12,0,0,0,0
13:27:25,26.2,0.81068,0.66,0.23,10,12,10,2,9,1,4,7,300417,5,1,12,349,121001,661,2,1,368,327,1271,1475,173,3,191,31,6,7,7,1,219,70,968260,17,2,2,3,181398,181383,8,9,2,2,5,300050,179875,4,5,22,18,11,0,2,0,6,384596,119,45,0,0,0,2,0,2,4,0,0,0,0
13:27:34,26.2,0.810705,0.60,0.23,10,12,10,2,8,1,5,8,300122,5,2,12,355,120590,678,2,1,411,363,1332,1694,184,34,199,31,6,9,9,1,252,83,967170,21,2,2,3,181650,181640,8,9,2,2,5,299851,179973,4,5,31,21,15,0,2,0,9,378192,126,42,1,0,0,2,0,1,3,1,0,0,1
13:27:44,26.2,0.810713,0.49,0.23,9,11,9,2,9,1,4,21,299518,7,2,12,362,119885,742,2,1,583,533,3149,3762,581,39,663,0,6,6,6,1,1145,347,969375,15,7,2,2,183481,183468,8,9,6,7,14,299283,180090,8,10,25,11,12,0,7,0,6,365590,138,42,1,0,0,7,0,1,8,1,1,1,2
13:27:54,26.2,0.810717,0.49,0.23,0,0,0,0,0,0,4,13,295482,8,0,4,346,116190,710,0,0,576,516,2424,3021,459,37,580,62,2,7,7,1,955,275,949285,17,4,2,2,182887,182862,4,4,4,14,12,295369,179827,7,8,26,11,8,0,5,0,6,365762,132,39,1,0,0,5,0,0,5,1,0,0,1
13:28:03,26.2,0.810704,0.60,0.23,0,0,0,0,0,0,4,12,300568,8,0,4,346,121030,736,0,0,568,510,2420,2878,457,99,534,124,2,5,5,1,938,265,972886,13,4,2,2,182956,182932,4,5,4,13,12,300233,179961,7,8,21,11,7,0,5,0,4,364032,135,38,1,0,0,5,0,0,5,1,0,0,1
13:28:13,26.2,0.811297,2.84,0.65,0,0,0,0,0,0,4,12,290031,9,0,4,353,111255,709,0,0,587,519,2432,2787,467,130,517,31,2,6,6,1,927,258,923319,15,4,2,2,182305,182285,4,5,4,6,12,289872,179250,7,8,29,12,10,0,5,0,4,356061,130,40,0,0,0,6,0,0,6,0,0,0,0
13:28:23,26.2,0.810678,0.66,0.23,0,0,0,0,0,0,4,14,288562,78,0,4,352,109401,719,0,0,558,513,2553,2799,447,73,503,31,2,5,5,1,910,255,914698,13,4,2,2,182526,182511,4,5,4,7,12,288179,179545,7,8,92,11,7,0,5,0,4,354303,126,39,0,0,0,5,0,0,5,0,0,0,0
13:28:32,26.2,0.810648,0.73,0.75,0,0,0,0,0,0,4,16,299808,10,0,4,344,120360,694,0,0,567,513,2422,2531,457,99,571,31,2,5,5,1,930,257,969243,13,4,2,2,182847,182828,4,4,4,10,12,299483,179848,7,8,23,11,7,0,5,0,4,368440,128,37,0,0,0,6,0,0,6,0,0,0,0
13:28:42,26.2,0.810652,0.62,0.29,0,0,0,0,0,0,4,11,300442,7,0,2,354,121129,766,0,0,284,256,383,718,43,1,123,31,100,5,5,1,117,6,967463,13,0,3,2,180774,180762,63,3,0,1,3,300087,180047,3,3,62,10,7,0,0,0,4,378788,230,75,0,0,0,1,0,0,1,0,0,0,0
13:28:52,26.2,0.810681,0.80,0.35,0,0,0,0,0,0,4,5,301043,15,0,4,339,121209,649,0,0,229,200,345,636,43,32,105,31,2,5,5,1,31,6,968127,13,0,2,2,181009,181000,4,5,0,2,3,300690,180212,3,3,27,10,6,0,0,0,4,382637,123,40,0,0,0,1,0,0,1,0,0,0,0
13:29:01,26.2,0.810739,0.81,0.33,0,0,0,0,0,0,4,10,298304,7,0,4,360,119049,739,0,0,254,213,614,1494,141,65,1748,1612,2,9,9,3,600,74,961938,17,2,2,2,180945,180928,4,4,2,2,5,297966,179744,4,5,23,10,8,0,2,0,8,379081,120,39,0,0,0,4,0,0,4,0,0,0,0
13:29:11,26.2,0.810717,0.74,0.29,0,0,0,0,0,0,4,4,301294,7,0,4,326,121209,539,0,0,221,196,336,502,40,0,66,0,2,5,5,1,33,6,968155,13,0,2,2,181261,181253,4,4,0,0,3,300939,180431,3,3,19,10,6,0,0,0,4,381845,112,36,0,0,0,3,0,0,3,0,0,0,0
13:29:21,26.2,0.810704,0.60,0.23,0,0,0,0,0,0,4,11,294055,38,0,4,345,115875,814,0,0,850,785,2258,2767,1749,1618,1929,1674,2,14,14,5,848,136,943066,23,2,2,2,182135,182115,4,4,2,14,7,293793,178623,4,5,59,10,10,0,3,0,11,345191,142,42,0,0,0,3,0,0,3,0,0,0,0
13:29:31,26.2,0.810673,0.72,0.23,11,13,7,2,8,1,4,11,301010,7,2,12,364,121276,757,2,1,245,213,1063,1270,155,3,172,31,6,6,6,1,216,73,969884,15,2,2,2,181359,181346,8,8,2,2,5,300660,180275,4,5,21,10,8,0,2,0,6,375790,123,40,0,0,0,1,0,2,3,0,0,0,0
13:29:40,26.2,0.810713,0.54,0.23,0,0,0,0,8,0,4,16,293551,17,0,4,365,114482,870,2,0,787,745,2825,3027,1853,1526,1875,1550,2,14,14,5,1023,202,948414,23,4,2,2,183257,183242,4,4,4,5,9,293186,179537,5,7,39,10,12,0,5,0,13,338792,154,39,1,0,0,3,0,0,3,1,1,1,2
13:29:50,26.2,0.810545,0.63,0.23,10,12,6,2,8,1,4,8,301102,7,1,12,351,121196,676,2,1,254,218,1057,1263,156,65,173,62,6,6,6,1,216,65,970014,15,2,2,2,181383,181373,8,8,2,3,5,300746,180316,4,5,21,10,8,0,2,0,6,373191,137,45,1,0,0,1,1,6,7,1,0,0,1
13:30:00,26.2,0.810733,0.66,0.23,9,11,9,2,9,1,4,17,293762,7,2,10,355,115218,748,2,1,789,743,2818,3387,1861,1587,1574,1147,5,13,13,5,992,222,942451,21,4,2,2,182817,182792,6,7,4,7,9,293579,179041,5,7,27,10,12,0,5,0,13,358098,146,43,1,0,0,3,0,4,7,1,0,0,1
13:30:09,26.2,0.810727,0.80,0.35,9,11,9,2,7,1,4,11,301079,7,2,12,329,121160,615,2,1,246,214,1061,1271,167,34,185,0,6,7,7,1,217,78,969678,17,2,2,2,181390,181377,8,9,2,2,5,300733,180301,4,5,23,10,8,0,2,0,6,376604,128,41,1,0,0,2,0,0,2,1,0,0,1
13:30:19,26.2,0.8109,0.49,0.23,0,0,0,0,0,0,4,13,301727,6,0,4,344,121388,607,0,0,235,212,942,1421,138,3,140,0,2,5,5,1,202,53,971485,13,3,2,2,181913,181909,4,5,3,0,4,301467,180774,3,3,18,10,8,0,2,0,5,382535,118,37,1,0,0,2,0,0,2,1,1,1,2
13:30:29,26.2,0.810656,0.78,0.23,0,0,0,0,0,0,4,5,301559,8,0,4,351,121411,706,0,0,226,199,330,568,43,1,74,62,2,5,5,1,31,6,969629,13,0,2,2,181436,181427,4,5,0,1,3,301216,180622,3,3,20,10,6,0,0,0,4,380304,116,38,0,0,0,1,0,0,1,0,0,0,0
13:30:38,26.2,0.810696,0.52,0.33,0,0,0,0,0,0,4,11,299449,16,0,4,330,119587,670,0,0,237,196,347,1039,51,2,224,93,2,5,5,1,68,20,961089,13,0,2,2,181266,181247,4,5,0,5,3,299305,180366,3,3,28,10,6,0,0,0,4,377172,119,34,0,0,0,1,0,0,1,0,0,0,0
13:30:48,26.2,0.810665,0.91,0.55,0,0,0,0,0,0,3,11,302429,11,0,4,415,121761,836,0,0,306,247,382,1064,49,1,191,62,99,6,6,1,67,19,974185,15,0,3,2,182347,182334,63,5,0,9,3,302322,181574,3,3,69,11,9,0,0,0,4,373639,238,75,0,0,0,1,0,0,1,0,0,0,0
13:30:57,26.2,0.810724,0.82,0.29,0,0,0,0,0,0,2,18,296623,7,0,4,354,116802,764,0,0,689,499,3086,3900,900,381,1151,403,2,5,5,1,1678,701,956882,13,7,2,47,184793,184763,4,5,7,22,16,296495,180319,7,10,27,12,16,0,8,0,4,354218,125,40,0,0,0,21,0,0,21,0,0,0,0
13:31:07,26.2,0.81067,0.74,0.29,0,0,0,0,0,0,4,9,294711,6,0,4,359,116168,781,0,0,719,547,3156,3389,891,350,922,310,2,6,6,1,1627,687,949948,15,7,2,48,183485,183466,4,5,7,9,16,294343,178930,7,10,28,15,18,0,8,0,5,350984,133,42,0,0,0,18,0,0,18,0,0,0,0
13:31:17,26.2,0.810736,0.57,0.29,0,0,0,0,0,0,4,18,295455,6,0,4,363,116813,802,0,0,759,576,3210,3569,912,474,994,403,2,8,8,1,1630,688,953940,19,7,2,48,183729,183710,4,4,7,11,16,295063,179035,7,10,36,16,22,0,8,0,7,349268,139,41,0,0,0,22,0,0,22,0,0,0,0
13:31:27,26.2,0.810741,0.62,0.29,2,6,0,4,0,1,4,9,294081,9,0,20,373,116129,803,0,0,717,549,3172,3396,887,412,924,310,10,6,6,1,1624,684,948596,15,7,2,48,183016,182996,6,7,7,8,16,293699,178446,7,10,31,16,18,0,8,0,5,356125,139,43,1,3,14,21,0,0,21,1,1,0,2
13:31:36,26.2,0.810609,0.54,0.23,0,0,0,0,0,0,2,19,295751,16,0,4,365,116716,789,0,0,671,504,3110,3291,891,288,921,279,2,5,5,1,1628,686,953503,13,7,1,47,183930,183912,4,4,7,8,16,295396,179471,7,10,41,13,19,0,8,0,4,349596,128,44,1,0,0,21,0,0,21,1,1,1,2
13:31:46,26.2,0.81065,0.66,0.23,0,1,0,1,8,1,4,11,294214,7,0,8,384,116552,842,2,0,743,568,3871,4066,1004,259,1029,310,4,7,7,1,1812,751,952002,17,9,2,48,182950,182932,6,6,9,10,18,293868,178133,8,12,31,15,20,0,10,0,7,345794,142,48,1,1,0,21,0,0,21,1,1,1,2
13:31:56,26.2,0.810712,0.54,0.23,10,12,10,2,8,1,4,47,287051,5,2,12,465,112526,1079,2,1,3478,4433,15080,14842,3644,1957,3373,1426,6,10,10,1,7289,2560,956531,23,19,2,167,189829,189788,19,10,19,27,54,286646,175106,12,45,123,211,74,0,32,0,9,325423,206,57,1,0,0,53,8,1,54,1,0,0,1
13:32:05,26.2,0.810641,0.49,0.23,10,12,6,2,8,1,5,26,301123,7,2,12,381,119708,879,2,1,798,707,4477,4593,1041,259,853,124,6,7,7,1,1914,717,977472,17,9,1,14,187525,187490,8,9,9,9,20,300920,181972,9,11,35,24,24,0,10,0,7,356580,142,44,1,0,0,7,1,6,13,1,0,0,1
13:32:15,26.2,0.81077,2.74,0.23,9,11,9,2,7,1,4,15,300163,10,2,12,368,120739,854,2,1,751,679,3454,3646,586,102,602,31,6,9,9,1,1100,327,973622,21,6,2,3,183656,183640,8,9,6,7,14,299771,179826,8,10,45,22,22,0,7,0,9,352984,142,43,1,0,0,9,0,5,14,1,1,1,2
13:32:25,26.2,0.810703,0.49,0.23,10,13,10,3,9,2,4,15,298907,10,2,16,355,119542,730,2,1,675,616,3326,3752,587,40,660,31,8,7,7,1,1141,336,968233,17,6,2,2,183496,183461,10,11,6,7,14,298759,179843,8,10,29,18,12,0,8,0,6,361871,140,44,1,1,0,7,0,2,9,1,1,1,2
13:32:35,26.2,0.810618,0.60,0.23,0,0,0,0,0,0,6,20,296086,8,0,4,360,117528,788,0,0,657,607,2590,3031,470,68,494,31,2,5,5,1,957,276,955038,13,4,2,2,182511,182499,4,5,4,5,12,295953,179157,7,8,24,18,10,0,5,0,4,367448,130,39,0,0,0,7,0,0,7,0,0,0,0
13:32:44,26.2,0.810603,0.60,0.23,0,0,0,0,0,0,4,11,297837,7,0,4,343,118253,689,0,0,651,601,2588,3173,469,37,529,62,2,6,6,1,959,266,959890,15,5,2,2,183567,183561,4,5,5,5,12,297729,180143,7,8,24,18,10,0,5,0,4,370905,122,37,0,0,0,7,0,0,7,0,0,0,0
13:32:54,26.2,0.810719,0.54,0.23,0,0,0,0,0,0,4,9,274200,6,0,4,442,96842,645,0,0,985,709,2573,2357,452,106,415,0,65,7,7,1,899,269,848089,17,4,2,2,182263,182246,41,5,4,0,12,273707,177889,7,8,180,12,170,0,5,0,6,339146,198,67,0,0,0,5,0,0,5,0,0,0,0
13:33:04,26.2,0.810753,0.49,0.23,0,0,0,0,0,0,4,7,298289,9,0,4,318,118537,671,0,0,225,197,332,557,42,1,69,0,2,6,6,1,32,6,954350,15,0,1,2,180977,180966,4,4,0,0,3,297925,180151,3,3,22,10,6,0,0,0,4,377571,119,36,0,0,0,1,0,0,1,0,0,0,0
13:33:13,26.2,0.81224,2.74,0.29,0,0,0,0,0,0,4,8,300918,8,0,4,352,120942,658,0,0,221,196,330,848,44,0,132,31,2,5,5,1,65,19,967725,13,0,2,2,181404,181397,4,4,0,0,3,300780,180556,3,3,20,10,6,0,0,0,4,384009,123,38,0,0,0,1,0,0,1,0,0,0,0
13:33:23,26.2,0.810645,0.68,0.29,0,0,0,0,0,0,4,7,301069,78,0,4,323,121211,643,0,0,220,199,448,631,42,6,74,0,2,5,5,1,16,6,968188,13,0,2,2,180955,180946,4,4,0,0,3,300590,180151,3,3,91,10,6,0,0,0,4,383095,119,34,0,0,0,1,0,0,1,0,0,0,0
13:33:32,26.2,0.810679,0.85,0.71,0,0,0,0,0,0,4,14,297015,7,0,4,349,117410,612,0,0,230,204,311,559,35,1,68,31,2,5,5,1,17,6,948234,13,0,2,2,180781,180773,4,4,0,0,3,296542,179915,3,3,25,11,9,0,0,0,4,380745,117,41,0,0,0,1,0,0,1,0,0,0,0
13:33:42,26.2,0.810762,0.60,0.23,10,12,6,2,7,1,4,5,300924,7,2,12,322,121103,601,2,1,249,217,1067,1282,156,34,166,0,6,7,7,1,296,59,969476,17,2,2,2,181269,181256,8,8,2,2,5,300582,180179,4,5,23,10,8,0,2,0,6,376329,126,42,1,0,0,2,0,1,3,1,0,0,1
13:33:52,26.2,0.81062,0.54,0.23,11,13,7,2,8,1,4,8,301513,14,2,12,322,121322,676,2,1,248,216,1076,1272,159,34,186,62,6,6,6,1,221,75,971241,15,2,2,2,181619,181608,8,8,2,2,5,301164,180551,4,5,28,10,8,0,2,0,6,367493,139,43,1,0,0,2,0,2,4,1,0,0,1
13:34:01,26.2,0.810656,0.54,0.23,9,11,9,2,9,1,2,12,299872,7,2,12,357,120657,771,2,1,781,739,2829,3039,1853,1525,1874,1488,6,13,13,5,1033,201,965824,21,4,2,2,183358,183343,8,8,4,5,9,299534,179624,5,7,27,10,12,0,5,0,13,351840,137,44,1,0,0,3,1,9,12,1,1,1,2
13:34:11,26.2,0.810715,0.49,0.23,10,12,10,2,9,1,4,9,301162,8,0,12,357,121290,673,2,1,253,220,1044,1154,147,65,167,31,6,7,7,1,207,57,969966,17,2,2,2,181322,181311,8,9,2,2,5,300742,180242,4,5,24,10,8,0,2,0,6,380434,128,43,0,0,0,2,0,2,4,0,0,0,0
13:34:21,26.2,0.810676,0.60,0.23,0,0,0,0,0,0,4,12,295480,9,0,4,357,116139,729,0,0,779,739,2116,2329,1738,1586,1765,1643,2,12,12,5,765,132,954077,19,2,6,2,183194,183182,4,5,2,3,7,295076,179687,4,5,33,13,13,0,3,0,11,353486,143,40,0,0,0,3,0,0,3,0,0,0,0
13:34:30,26.2,0.810651,0.84,0.23,0,0,0,0,0,0,4,15,300896,7,0,2,345,121213,638,0,0,224,199,328,493,40,1,66,0,1,5,5,1,27,6,967374,13,0,1,2,180878,180867,2,2,0,0,3,300482,180057,3,3,19,10,6,0,0,0,4,384301,113,35,0,0,0,1,0,0,1,0,0,0,0
13:34:40,26.2,0.810722,0.54,0.23,0,0,0,0,0,0,4,2,301642,16,0,4,339,121366,673,0,0,225,197,346,547,42,2,68,0,2,6,6,1,37,6,969726,15,0,2,2,181468,181462,4,4,0,0,2,301304,180650,3,3,29,10,6,0,0,0,4,379897,121,38,0,0,0,1,0,0,1,0,0,0,0
13:34:49,26.2,0.810781,0.74,0.29,0,0,0,0,0,0,4,13,301257,6,0,4,345,121314,652,0,0,221,196,327,530,41,1,66,0,2,5,5,1,30,6,968412,13,0,2,2,181229,181217,4,4,0,0,3,300900,180410,3,3,18,11,6,0,0,0,4,387676,112,38,0,0,0,1,0,0,1,0,0,0,0
13:34:59,26.2,0.810866,0.68,0.29,0,0,0,0,0,0,4,8,301368,7,0,4,550,122228,946,0,0,397,345,456,894,52,1,76,0,258,5,5,1,65,19,973143,13,0,7,2,181332,181325,164,4,0,0,3,301253,180687,4,4,143,11,20,0,0,0,4,372501,416,151,0,0,0,1,0,0,1,0,0,0,0
13:35:08,26.2,0.810643,0.54,0.23,0,0,0,0,0,0,4,5,301572,9,0,2,340,121361,636,0,0,231,201,344,573,43,1,68,0,1,5,5,1,32,6,969538,13,0,2,2,181403,181393,2,3,0,0,3,301173,180533,3,3,27,11,9,0,0,0,4,376168,115,38,0,0,0,1,0,0,1,0,0,0,0
13:35:18,26.2,0.810689,0.51,0.29,10,12,10,2,9,1,3,6,301360,9,1,12,327,120932,650,2,1,290,210,1061,2064,165,3,489,124,6,6,6,1,249,93,971493,15,2,2,2,182045,182022,8,8,2,21,5,301270,180925,4,5,23,10,8,0,2,0,6,363357,129,43,1,0,0,1,0,2,3,1,1,1,2
13:35:27,26.2,0.810774,0.71,0.49,10,12,10,2,9,1,4,14,299653,10,2,12,357,119841,801,2,1,620,475,2726,3170,516,226,836,434,6,6,6,1,996,325,968307,15,6,2,36,183129,183112,8,8,6,9,12,299327,180231,7,11,24,10,8,0,7,0,6,363106,138,42,1,0,0,20,0,1,21,1,0,0,1
13:35:37,26.2,0.810663,0.60,0.23,10,12,10,2,9,1,2,22,296789,16,1,12,373,117370,820,2,1,685,516,3834,4075,994,260,1012,279,6,6,6,1,1805,738,959464,15,9,2,47,184530,184511,8,8,9,10,18,296423,179862,8,12,37,12,18,0,10,0,6,351047,133,46,1,0,0,19,0,1,20,1,0,0,1
13:35:47,26.2,0.81079,0.64,0.41,10,12,10,2,9,1,4,17,294704,6,2,12,382,115667,843,2,1,741,566,3890,4275,1018,321,1027,341,6,7,7,1,1840,753,951067,17,9,2,48,184524,184503,8,8,9,10,18,294583,179649,8,12,30,15,20,0,10,0,7,339729,142,46,1,0,0,21,1,10,31,1,0,0,1
