time,cpu_usage_pct,ram_usage_pct,network_in,network_out,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
16:06:12,25.1,0.811198,0.49,0.23,0,0,0,0,0,0,4,12,298136,10,0,4,473,118525,877,0,0,308,278,411,870,50,1,124,31,159,5,5,1,67,19,955599,13,0,5,2,181424,181404,103,5,0,1,3,297963,180737,3,3,92,11,7,0,0,0,4,364086,310,105,0,0,0,1,0,0,1,0,0,0,0
16:06:21,25.1,0.810998,0.49,0.23,6,8,6,2,1,1,4,7,300645,9,1,12,342,120470,691,1,1,226,197,351,568,39,1,70,31,6,6,6,1,23,6,964831,15,0,2,2,181305,181298,8,9,0,1,3,300188,180496,3,3,23,10,9,0,0,0,6,379023,125,39,0,0,0,2,1,0,2,0,0,0,0
16:06:31,25.1,0.81109,0.60,0.23,6,8,6,2,1,1,4,6,298924,7,0,12,339,119156,646,1,1,229,201,355,578,42,2,69,31,6,6,6,1,29,6,957735,15,0,2,2,180951,180941,8,9,0,1,3,298543,180144,3,3,21,10,9,0,1,0,6,376243,132,42,0,0,0,2,1,0,2,0,0,0,0
16:06:40,25.1,0.811237,1.48,4.09,6,8,6,2,1,1,4,5,300787,6,1,12,344,121105,581,1,1,222,197,345,534,42,1,68,0,6,6,6,1,28,7,966800,15,0,2,2,180881,180874,8,9,0,0,3,300370,180051,3,3,20,10,9,0,0,0,6,391481,108,35,0,0,0,2,2,6,8,0,0,0,0
16:06:49,25.1,0.811103,0.72,0.23,6,8,6,2,1,1,4,4,301096,5,1,12,343,121247,646,1,1,224,200,344,556,43,1,69,0,6,6,6,1,37,6,968001,15,0,2,2,181072,181064,8,9,0,0,3,300736,180258,3,3,19,10,9,0,0,0,5,384762,119,42,0,0,0,1,1,0,1,0,0,0,0
16:06:59,25.1,0.811139,0.79,0.50,0,0,0,0,0,0,4,13,297763,6,0,4,360,118798,723,0,0,548,506,2404,2622,456,6,470,0,2,5,5,1,914,264,960484,13,4,2,2,182412,182397,4,5,4,5,12,297386,179424,7,8,19,11,7,0,5,0,4,376943,116,35,0,0,0,6,0,0,6,0,0,0,0
16:07:08,25.1,0.811094,0.68,0.29,0,0,0,0,0,0,6,10,298845,7,0,4,364,120317,732,0,0,560,518,2414,2522,459,105,472,62,2,5,5,1,930,259,966644,13,4,2,2,181927,181908,4,5,4,5,12,298505,178954,7,8,20,11,7,0,5,0,4,365815,134,41,1,0,0,5,0,0,5,1,1,1,2
16:07:18,25.1,0.81213,0.86,0.82,0,0,0,0,0,0,2,25,292460,7,0,4,384,115133,841,0,0,988,809,5164,5621,1316,341,1384,403,2,5,5,1,2553,946,948914,13,11,2,47,184543,184504,4,5,11,13,25,292325,177908,11,15,27,13,17,0,13,0,4,345205,130,41,1,0,0,25,0,0,25,1,1,1,2
16:07:27,25.1,0.811134,0.54,0.23,0,0,0,0,1,0,4,31,291994,11,0,4,387,115222,819,1,0,721,553,3176,3660,909,313,981,434,2,7,7,1,1664,698,942638,17,7,2,48,182089,182075,4,5,7,8,16,291909,177468,7,10,35,15,21,0,8,0,7,349005,132,41,0,0,0,22,1,0,22,0,0,0,0
16:07:37,25.1,0.811071,0.82,0.71,6,8,6,2,1,1,2,7,296603,8,2,12,357,117065,723,1,1,772,590,3280,3634,911,275,975,310,6,6,6,1,1630,692,956866,15,7,2,47,184626,184610,8,9,7,14,16,296231,179901,7,10,32,19,22,0,8,0,6,358118,134,45,0,0,0,23,1,1,24,0,0,0,0
16:07:47,25.1,0.81115,0.54,0.23,6,8,6,2,1,1,4,15,289614,7,2,12,354,111583,763,1,1,815,639,3358,3806,915,312,935,403,6,8,8,1,1743,704,927435,19,7,2,48,183477,183465,8,8,7,8,16,289476,178552,7,10,36,22,24,0,8,0,7,341266,139,47,0,0,0,23,1,0,23,0,0,0,0
16:07:56,25.1,0.811064,0.72,0.30,6,8,6,2,1,1,4,8,292483,8,1,12,378,117157,877,1,1,772,602,3279,3462,898,313,923,341,6,6,6,1,1632,685,948786,15,7,2,47,180646,180627,8,8,7,8,16,292139,175928,7,10,32,19,22,0,8,0,6,354865,144,46,0,0,0,23,2,6,29,0,0,0,0
16:08:06,25.1,0.811119,0.83,0.23,6,8,6,2,1,1,2,18,297605,7,2,12,349,116835,720,1,1,458,389,2542,2570,971,569,1969,1643,6,12,12,3,1479,501,956918,23,5,2,14,184489,184474,8,8,5,4,11,297070,181026,5,6,40,22,26,0,6,0,11,359445,132,42,0,0,0,6,1,0,6,0,0,0,0
16:08:15,25.1,0.811031,0.60,0.23,0,0,0,0,0,0,2,10,285098,5,0,4,377,106339,631,0,0,431,358,605,1046,67,32,140,31,93,5,5,1,68,19,893306,13,0,4,2,180861,180839,61,4,0,0,3,284961,179533,4,4,82,17,31,0,1,0,4,355227,218,79,0,0,0,4,0,0,4,0,0,0,0
16:08:25,25.1,0.811184,0.54,0.23,0,0,0,0,0,0,2,17,299191,7,0,4,357,120189,708,0,0,747,712,2091,2264,1740,1492,1763,1457,2,12,12,5,859,134,960827,19,2,1,2,182810,182797,4,4,2,3,7,298834,179379,4,5,26,10,10,0,3,0,11,358579,126,37,0,0,0,3,0,0,3,0,0,0,0
16:08:34,25.1,0.811075,0.62,0.29,0,0,0,0,0,0,5,4,301209,8,0,4,357,121355,596,0,0,229,203,316,484,35,1,69,0,2,5,5,1,16,11,968104,13,0,2,2,180941,180934,4,4,0,1,3,300663,180131,3,3,20,10,6,0,0,0,4,382843,121,38,1,0,0,1,0,0,1,1,1,1,2
16:08:44,25.1,0.811056,0.49,0.23,0,0,0,0,0,0,4,6,300958,8,0,2,344,121151,719,0,0,784,753,1311,1335,1248,1150,77,31,1,11,11,3,142,6,969549,21,0,2,3,183435,183427,2,2,0,1,5,300578,180179,3,3,31,14,12,0,0,0,10,370540,123,34,1,0,0,2,0,0,2,1,2,2,2
16:08:53,25.1,0.811053,0.54,0.23,8,10,8,2,0,1,4,21,296531,9,1,12,341,117308,654,1,1,223,198,364,575,41,1,68,0,6,6,6,1,27,6,947332,15,0,2,2,180425,180417,8,8,0,0,3,296166,179628,3,3,24,10,9,0,0,0,6,374756,120,39,1,0,0,3,1,2,5,1,1,1,2
16:09:03,25.1,0.811142,0.54,0.23,6,8,6,2,1,1,4,6,292399,7,2,12,330,113318,708,1,1,287,255,471,613,52,2,75,31,6,13,13,1,31,6,927155,29,0,2,3,180523,180512,8,8,0,0,3,291965,179501,3,3,38,18,13,0,0,0,9,366031,128,40,0,0,0,3,1,0,3,0,0,0,0
16:09:13,25.1,0.811098,0.54,0.23,6,8,6,2,1,1,4,10,301115,6,1,12,342,121199,612,1,1,227,202,353,504,42,7,68,0,6,7,7,1,28,6,967915,17,0,2,2,181058,181050,8,8,0,0,3,300706,180257,3,3,22,12,9,0,0,0,6,379115,128,43,0,0,0,2,2,6,8,0,0,0,0
16:09:23,25.1,0.811056,0.54,0.23,6,8,6,2,1,1,4,11,296875,8,2,12,470,117771,715,1,1,827,423,579,1005,60,10,130,31,15,6,6,1,67,20,951372,15,0,2,2,182871,182840,13,8,0,1,3,296714,179752,5,5,196,11,229,0,3,0,6,363626,148,49,0,0,0,3,1,0,3,0,0,0,0
16:09:32,25.1,0.811189,0.63,0.23,6,8,6,2,1,1,4,5,290593,8,2,12,334,111227,618,1,1,230,197,352,602,46,1,78,0,6,6,6,1,40,8,917242,15,0,2,2,180574,180546,8,8,0,0,3,290241,179750,3,3,22,10,9,0,0,0,6,362724,120,39,0,0,0,2,1,0,2,0,0,0,0
16:09:42,25.1,0.811083,0.63,0.23,0,0,0,0,0,0,4,18,293652,9,0,4,324,114718,635,0,0,222,197,332,761,50,1,73,31,2,5,5,1,66,19,934248,13,0,2,2,180265,180253,4,4,0,0,3,293443,179386,3,3,21,10,6,0,0,0,4,374055,118,38,0,0,0,1,0,0,1,0,0,0,0
16:09:52,25.1,0.8111,0.54,0.23,0,0,0,0,0,0,4,5,301007,7,0,4,330,121157,574,0,0,226,201,323,470,38,1,66,0,2,6,6,1,27,6,967503,15,0,2,2,180969,180961,4,5,0,0,3,300617,180151,3,3,21,10,6,0,0,0,4,380471,117,38,0,0,0,1,0,0,1,0,0,0,0
16:10:02,25.1,0.811172,0.54,0.23,0,0,0,0,0,0,4,8,301517,7,0,4,327,121323,605,0,0,224,199,328,508,42,0,69,31,2,5,5,1,33,6,969057,13,0,2,2,181307,181296,4,5,0,0,3,301118,180487,3,3,19,10,6,0,0,0,4,381447,120,38,0,0,0,1,0,0,1,0,0,0,0
16:10:11,25.1,0.811013,0.80,0.29,0,0,0,0,0,0,4,8,301524,7,0,4,350,121452,692,0,0,224,199,329,534,44,1,68,0,2,5,5,1,39,6,969616,18,0,2,2,181382,181372,4,5,0,0,3,301145,180541,3,3,19,10,6,0,0,0,4,382703,118,38,0,0,0,1,0,0,1,0,0,0,0
16:10:21,25.1,0.811145,0.55,0.36,0,0,0,0,0,0,4,4,300994,9,0,4,336,120850,623,0,0,225,200,333,796,49,1,122,62,2,6,6,1,68,20,967452,15,0,2,2,181477,181463,4,5,0,0,3,300831,180590,3,3,23,10,6,0,0,0,4,380053,122,40,1,0,0,1,0,0,1,1,1,1,2
16:10:30,25.1,0.811045,0.54,0.23,0,0,0,0,0,0,4,0,301273,7,0,2,338,121250,648,0,0,248,196,330,871,42,1,216,31,1,5,5,1,30,6,968905,13,0,1,2,181219,181210,2,2,0,13,3,300877,180415,3,3,19,11,6,0,0,0,5,382896,118,38,1,0,0,1,0,0,1,1,1,1,2
16:10:40,25.1,0.811216,0.60,0.23,0,0,0,0,1,0,5,19,297910,8,0,4,365,118165,727,1,0,561,517,2411,2607,449,68,471,62,2,6,6,1,934,266,959435,15,4,2,2,183261,183246,4,4,4,6,12,297666,180239,7,8,22,12,10,0,5,0,6,366347,134,42,1,0,0,8,1,0,8,1,2,2,2
16:10:49,25.1,0.811089,0.60,0.23,6,8,6,2,1,1,5,16,298811,7,2,12,346,119493,690,1,1,576,515,2431,3025,459,68,558,62,6,7,7,1,952,278,965653,17,4,2,2,182861,182739,8,8,4,6,12,298487,179754,7,8,24,11,10,0,5,0,6,373761,123,39,1,0,0,8,1,0,8,1,1,1,2
16:10:59,25.1,0.811082,0.58,0.33,7,14,6,7,1,2,4,13,299890,7,1,32,345,120547,694,1,1,560,513,2442,2556,451,6,469,0,16,6,6,1,922,258,969993,15,4,2,2,182745,182729,10,10,4,5,12,299539,179744,7,8,28,12,13,0,5,0,6,368332,140,47,1,1,6,8,1,0,8,1,2,1,2
16:11:08,25.1,0.811032,0.54,0.23,0,0,0,0,0,0,5,9,299380,8,0,4,372,120047,761,0,0,566,524,2431,2634,457,37,477,0,2,8,8,1,920,260,967285,19,4,2,2,182764,182750,4,4,4,5,12,299061,179797,7,8,31,15,7,0,5,0,4,362494,130,40,0,0,0,5,0,0,5,0,0,0,0
16:11:18,25.1,0.811125,0.69,0.32,0,0,0,0,0,0,2,24,295943,7,0,4,354,116918,748,0,0,663,501,3085,3283,892,219,918,341,2,5,5,1,1627,683,954371,13,7,1,47,183829,183812,4,4,7,8,16,295568,179418,7,10,26,12,16,0,8,0,4,358177,120,41,0,0,0,19,0,0,19,0,0,0,0
16:11:28,25.1,0.811088,0.60,0.23,0,0,0,0,0,0,2,17,289034,6,0,4,496,110766,790,0,0,1368,780,3394,3885,917,322,939,372,26,6,6,1,1662,695,924885,15,7,2,48,186297,186278,18,4,7,11,16,288908,179033,10,13,220,16,257,0,11,0,5,328375,158,55,0,0,0,22,0,0,22,0,0,0,0
16:11:38,25.1,0.812711,0.79,0.65,0,0,0,0,0,0,2,6,295346,7,0,4,353,118248,773,0,0,665,501,3085,3332,901,319,927,372,2,5,5,1,1633,683,957189,13,7,2,47,181854,181838,4,4,7,9,16,294943,177458,7,10,26,12,16,0,8,0,4,356765,124,40,0,0,0,21,0,0,21,0,0,0,0
16:11:47,25.1,0.811116,0.77,0.29,0,0,0,0,0,0,2,9,293959,6,0,4,351,117628,744,0,0,709,541,3160,3626,905,337,929,434,2,6,6,1,1673,702,953547,15,7,2,48,181449,181437,4,4,7,8,16,293817,176843,7,10,28,15,18,0,8,0,5,358134,123,41,0,0,0,22,0,0,22,0,0,0,0
16:11:57,25.1,0.811116,0.99,0.77,0,0,0,0,0,0,4,7,292135,6,0,4,365,116881,795,0,0,772,603,3264,3535,906,251,925,341,2,6,6,1,1641,683,947255,15,7,2,47,180449,180420,4,4,7,8,16,291782,175718,7,10,30,19,19,0,9,0,4,351437,130,41,0,0,0,24,0,0,24,0,0,0,0
16:12:07,25.1,0.811095,0.49,0.23,0,0,0,0,0,0,5,13,292576,7,0,4,358,116043,744,0,0,817,641,3333,3559,914,306,946,372,2,6,6,1,1722,689,946044,15,7,1,48,181803,181786,4,5,7,8,16,292225,176929,7,10,32,22,21,0,8,0,5,349729,133,43,0,0,0,20,0,0,20,0,0,0,0
16:12:16,25.1,0.811135,0.77,0.43,6,8,6,2,1,1,4,18,295071,8,2,12,364,116466,777,1,1,787,610,3298,3451,916,256,935,279,6,6,6,1,1634,686,951968,15,7,2,47,183804,183786,8,9,7,8,16,294707,179018,7,10,34,19,24,0,8,0,6,338393,149,48,0,0,0,22,1,0,22,0,0,0,0
16:12:26,25.1,0.811093,0.49,0.23,6,8,6,2,1,1,6,22,289053,8,2,12,378,111680,791,1,1,873,830,2291,2768,1764,1554,1832,1581,6,13,13,5,895,150,929608,21,2,2,2,181815,181789,8,9,2,3,7,288909,177977,4,5,31,17,16,0,3,0,13,351389,149,46,1,0,0,5,2,6,11,1,1,1,2
16:12:36,25.1,0.811103,0.83,0.49,6,9,6,3,1,2,4,6,301122,9,2,16,326,121164,647,1,1,319,287,517,738,53,1,83,0,8,6,6,1,25,11,968426,15,0,1,2,181459,181449,10,10,0,0,3,300739,180329,3,3,26,17,12,0,0,0,6,381228,128,47,1,1,0,3,1,0,3,1,2,2,2
16:12:45,25.1,0.81106,0.54,0.23,6,8,6,2,1,1,2,15,296613,5,2,12,349,116486,712,1,1,848,803,2285,2768,1767,1492,1844,1519,6,13,13,5,887,147,954492,21,2,2,2,184511,184492,8,9,2,4,7,296474,180669,4,5,28,17,16,0,3,0,13,361813,128,44,1,0,0,5,1,0,5,1,1,1,2
16:12:55,25.1,0.811115,0.60,0.23,0,0,0,0,0,0,4,7,301367,7,0,4,313,121044,608,0,0,243,217,381,1029,75,1,132,31,2,5,5,1,74,43,969335,13,1,2,2,181689,181684,4,5,1,0,3,301117,180736,3,3,20,10,6,0,0,0,4,385497,114,36,0,0,0,2,0,0,2,0,0,0,0
16:13:04,25.1,0.81112,0.60,0.23,0,0,0,0,0,0,4,9,290391,6,0,4,353,112036,617,0,0,820,781,2202,2323,1751,1523,227,31,2,15,15,5,770,135,918761,25,2,2,3,182316,182304,4,5,2,1,7,289991,178666,4,5,33,14,14,0,3,0,14,361331,136,37,0,0,0,3,0,0,3,0,0,0,0
16:13:14,25.1,0.811034,0.62,0.29,0,0,0,0,0,0,4,5,300694,7,0,4,315,121096,590,0,0,221,196,328,512,42,1,67,31,2,5,5,1,33,6,966773,13,0,2,2,180759,180752,4,5,0,0,3,300358,179945,3,3,19,10,6,0,0,0,4,382448,114,34,0,0,0,1,0,0,1,0,0,0,0
16:13:23,25.1,0.811088,0.54,0.27,0,0,0,0,0,0,4,6,298853,10,0,4,318,118797,669,0,0,287,254,454,615,49,2,76,0,2,9,9,1,40,6,956701,21,0,2,3,181428,181420,4,5,0,0,3,298498,180399,3,3,34,14,10,0,0,0,7,370625,122,35,0,0,0,3,0,0,3,0,0,0,0
16:13:33,25.1,0.811047,0.60,0.23,0,0,0,0,1,0,4,10,300401,8,0,4,468,121147,780,1,0,756,405,531,737,49,39,77,62,65,6,6,1,28,6,967896,15,0,2,2,182521,182510,41,4,0,0,3,299993,179962,4,4,187,11,185,0,1,0,6,374161,205,70,0,0,0,3,1,0,3,0,0,0,0
16:13:43,25.1,0.811165,0.54,0.23,6,8,6,2,1,1,4,5,301049,8,1,12,327,121207,617,1,1,224,197,351,575,45,32,70,31,6,6,6,1,40,7,967919,15,0,2,2,181063,181052,8,8,0,1,3,300703,180245,3,3,21,10,9,0,0,0,6,381069,120,40,0,0,0,2,1,0,2,0,0,0,0
16:13:52,25.1,0.811103,0.63,0.23,6,8,6,2,1,1,5,8,294804,9,2,12,322,115249,578,1,1,231,206,363,777,49,32,72,0,6,6,6,1,59,19,938095,15,0,2,2,180779,180767,8,8,0,0,3,294526,179901,3,3,22,10,9,0,0,0,6,374696,128,41,0,0,0,3,1,0,3,0,0,0,0
16:14:02,25.1,0.811094,0.74,0.23,0,0,0,0,0,0,4,1,301641,7,0,4,314,121305,643,0,0,226,201,325,557,37,0,74,0,2,6,6,1,27,6,969478,15,0,2,2,181456,181444,4,5,0,0,3,301238,180644,3,3,21,10,6,0,0,0,4,379619,122,38,1,0,0,2,0,0,2,1,1,1,2
16:14:12,25.1,0.811034,0.49,0.23,0,2,0,2,0,1,4,9,295263,6,0,10,332,115641,564,0,0,221,196,329,607,42,1,93,0,5,5,5,1,33,6,939728,13,0,2,2,180812,180803,4,5,0,0,3,294911,179976,3,3,18,10,6,0,0,0,4,376290,112,37,1,3,7,2,0,0,2,1,2,1,2
16:14:21,25.1,0.811093,0.49,0.23,0,0,0,0,0,0,4,3,301045,7,0,4,318,120897,627,0,0,228,199,328,829,46,0,132,31,2,5,5,1,66,20,967916,13,0,6,2,181512,181492,4,5,0,1,3,300917,180622,3,3,19,10,6,0,0,0,4,375952,123,42,1,0,0,0,0,0,0,1,2,2,2
16:14:31,25.1,0.811159,0.80,0.29,0,1,0,1,0,1,5,16,292476,8,0,8,343,112948,708,0,0,547,511,2382,2577,444,6,467,0,4,5,5,1,894,269,932354,13,4,2,2,182733,182717,6,7,4,5,12,291938,179736,7,8,21,11,7,0,5,0,4,356402,128,42,1,1,0,7,0,0,7,1,2,2,2
16:14:40,25.1,0.811139,0.54,0.23,0,0,0,0,0,0,4,14,288190,7,0,4,326,109044,631,0,0,553,511,2411,2834,456,68,472,93,2,5,5,1,951,272,912849,13,4,2,2,182645,182620,4,5,4,5,12,288044,179584,7,8,20,11,7,0,5,0,4,358431,119,36,0,0,0,7,0,0,7,0,0,0,0
16:14:50,25.1,0.811164,0.54,0.23,0,0,0,0,1,0,4,11,300015,7,0,4,341,120737,737,1,0,566,514,2423,2643,459,99,486,124,2,8,8,1,929,267,970494,19,4,2,2,182593,182576,4,4,4,10,12,299598,179584,7,8,26,11,11,0,5,0,8,368271,128,40,0,0,0,9,1,0,9,0,0,0,0
16:14:59,25.1,0.811127,0.58,0.33,6,8,6,2,1,1,4,9,300934,9,2,10,325,120886,637,1,1,229,205,338,533,36,1,68,31,5,6,6,1,15,8,966642,15,0,2,2,181209,181185,6,7,0,0,3,300452,180339,3,3,29,11,12,0,0,0,6,380073,126,43,0,0,0,2,1,0,2,0,0,0,0
16:15:09,25.1,0.811105,0.60,0.23,6,8,6,2,1,1,4,5,301030,7,1,12,310,120932,560,1,1,215,198,250,489,20,0,64,0,6,6,6,1,4,6,966050,15,0,2,2,180846,180838,8,9,0,0,3,300236,180028,3,3,19,10,9,0,0,0,5,381903,118,40,0,0,0,2,1,0,2,0,0,0,0
16:15:19,25.1,0.811224,0.70,0.33,6,8,6,2,1,1,4,4,301310,6,2,12,336,121327,655,1,1,223,198,349,594,43,1,81,0,6,6,6,1,40,6,968755,15,0,2,2,181183,181173,8,9,0,0,3,300942,180373,3,3,20,10,9,0,0,0,6,380822,127,40,0,0,0,3,1,0,3,0,0,0,0
16:15:29,25.1,0.811136,0.60,0.23,0,0,0,0,0,0,6,7,295172,6,0,4,339,116379,658,0,0,254,211,326,1066,48,0,256,62,2,5,5,1,67,20,942848,13,0,2,2,180188,180160,4,5,0,9,3,295036,179319,3,3,18,10,6,0,0,0,4,371851,124,38,0,0,0,1,0,0,1,0,0,0,0
16:15:39,25.1,0.811168,0.58,0.33,0,0,0,0,0,0,4,9,298941,8,0,4,521,120272,962,0,0,759,604,2097,2495,402,223,734,372,261,5,5,1,804,284,966909,13,4,7,36,182432,182416,167,5,4,6,10,298528,180008,7,10,147,10,20,0,5,0,4,360927,427,156,1,0,0,21,0,0,21,1,2,2,2
16:15:49,25.1,0.811157,0.82,0.45,0,0,0,0,0,0,4,7,290769,8,0,4,323,111091,649,0,0,264,199,330,1326,49,1,342,93,2,5,5,1,70,20,918911,13,0,2,2,181007,180985,4,5,0,15,3,290635,180129,3,3,20,10,6,0,0,0,4,358679,124,41,1,0,0,2,0,0,2,1,1,1,2
16:15:58,25.1,0.811137,0.54,0.32,0,0,0,0,0,0,4,4,300439,7,0,4,312,120307,592,0,0,243,203,361,777,49,32,123,31,2,5,5,1,68,19,964642,13,0,2,2,181451,181431,4,5,0,0,3,300267,180542,3,3,28,10,12,0,0,0,4,378336,115,38,1,0,0,1,0,0,1,1,1,1,2
16:16:08,25.1,0.811026,0.74,0.33,0,0,0,0,0,0,4,21,294794,7,0,4,362,116144,777,0,0,718,550,3167,3334,900,186,927,310,2,6,6,1,1627,684,949954,15,7,2,48,183607,183590,4,5,7,8,16,294408,179042,7,10,29,15,18,0,8,0,5,354562,129,43,1,0,0,22,0,0,22,1,1,1,2
